business	Reuters - Some mutual funds invest in stocks;\others invest in bonds. Now a new breed of funds is offering\the chance to own fine art.
world	Google slashed the number of shares and concluded its unorthdox online auction by accepting a price well below its original target.
business	The company running the Japanese nuclear plant hit by a fatal accident is to close its reactors for safety checks.
world	NAJAF, Iraq - U.S. tanks and troops rolled back into the center of Najaf and battled with Shiite militants Sunday, reigniting violence in the holy city just as delegates in Baghdad opened a conference meant to be a landmark in the country's movement toward democracy...
tech	MAUNA KEA, Hawaii -- The sharpest image ever taken of a dust disk around another star has revealed structures in the disk which are signs of unseen planets. Dr...
world	The World Food Programme is starting to airlift almost 100 more tons of food a day to Sudan's troubled Darfur region.
world	PUNTA GORDA, Fla. - Urban rescue teams, insurance adjusters and National Guard troops scattered across Florida Monday to help residents rally from the brunt of Hurricane Charley, the worst storm to hit the state in a dozen years...
business	If you think you may need to help your elderly relatives with their finances, don't be shy about having the money talk -- soon.
world	WASHINGTON - Defense Secretary Donald Rumsfeld briefed his Russian counterpart over the weekend on U.S. plans to shift its forces stationed around the globe, in some cases potentially bringing them closer to Russia's borders...
tech	Events like the great Dust Bowl of the 1930s, immortalized in "The Grapes of Wrath" and remembered as a transforming event for millions of Americans, were regular parts of much-earlier cycles of droughts followed by recoveries in the region, according to new studies by a multi-institutional research team led by Duke University. (Duke University press release)
business	Wal-Mart sees August same-store revenues up 2 to 4. How should investors view this statistical range?
business	Official figures show the 12-nation eurozone economy continues to grow, but there are warnings it may slow down later in the year.
world	AFP - Yukos scrambled to scrape together cash for a crushing tax bill by selling off one of its gas companies in the face of deep investor skepticism that Russia's oil giant could survive its standoff with the state.
business	Globalization does strange things to people. A day in the life of a Manila Philippines based business consultant - proving that you really CAN talk about Muddy Walters, bluegrass and work all on the same page...
world	NAJAF, Iraq (Reuters) - Iraqi political and religious leaders trying to end a radical Shi'ite uprising flew into Najaf Tuesday, where U.S. troops and militia fought pitched battles near the country's holiest Islamic sites.
business	CHICAGO (Reuters) - United Auto Workers (UAW) said its members at Caterpillar Inc on Sunday voted to reject the construction equipment maker's contract proposal, the second time this year workers have voted against a Caterpillar contract offer.
business	Crude oil for delivery next month settled at \$46.05 a barrel, down 53 cents, on the New York Mercantile Exchange after briefly trading at a new high of \$46.91 early in the day.
world	Canadian Press - KUALA LUMPUR, Malaysia (AP) - Authorities are testing a suspicious powder mailed to the U.S. Embassy in Malaysia to determine whether it's anthrax, officials said Monday. It's the second such scare at a U.S. mission in Asia within a week.
world	ISLAMABAD, Pakistan (AP) Pakistan published photos Wednesday in newspapers across the country of six terror suspects including a senior al-Qaeda operative it says were behind attempts to assassinate the nation #39;s president and offered a large ...
world	Reuters - Democrat John Kerry on Wednesday\planned to attack President Bush's proposal to withdraw 70,000\American troops from Europe and Asia as a threat to national\security that could blunt the war on terror, campaign aides\said.
world	AFP - Indian shares, Asia's second top performers last year, are poised for long-term gains as foreign investors buy into the market, seeing the country as an economic "growth story," according to analysts.
sports	John Olerud reveled in his return to Safeco Field by slapping a two-run single that lifted the Yankees and saved Esteban Loaiza from a defeat.
business	Yukos suffered a double blow Tuesday when the Moscow Arbitration Court rejected attempts by the oil major to cover part of a \$3.4 billion bill in back taxes and postpone collection of the claim.
tech	AP - They burned it, mowed it, sprayed it and flooded it. But nothing killed the purple loosestrife weed, which has become a regional plague, until officials at the Parker River National Wildlife Refuge set a European beetle loose on it.
world	ISLAMABAD (Reuters) - Pakistani Finance Minister Shaukat Aziz easily won a seat in parliament, clearing the way for him to take over as prime minister next week, officials said on Thursday.
world	JERUSALEM Israel set off a mysterious explosion in an olive grove near the house of a senior Hamas activist Wednesday, killing five Palestinians and wounding seven. The strike came just before Prime Minister Ariel Sharon faced a key party test linked to ...
sports	WASHINGTON -- Rookie Andy Dorman didn't even have time to get his white, long-sleeved jersey smudged on the sloppy RFK Stadium field last night before salvaging a 2-2 tie for the Revolution against D.C. United. Fifty-five seconds after entering the game as a late substitute, Dorman buried a low shot from inside the penalty area and extended his team's unbeaten ...
business	I've submitted my bid to buy shares of Google Inc. in the computer search company's giant auction-style initial public offering. That could turn out to be the good news or the bad news.
world	The standoff at one of Islam's holiest shrines parallels one at the Church of the Nativity in 2002.
world	Reuters - Venezuelans turned out early\and in large numbers on Sunday to vote in a historic referendum\that will either remove left-wing President Hugo Chavez from\office or give him a new mandate to govern for the next two\years.
world	On Sunday, Venezuelans will decide whether to cut short the president's term, which is due to end in 2006.
